loan_amnt,int_rate,issue_d,loan_status
6000.0,10.99,2015-04-01,1.0
28000.0,7.89,2015-04-01,1.0
12000.0,5.93,2015-04-01,1.0
10400.0,9.17,2015-04-01,1.0
10000.0,9.99,2015-04-01,0.0
6000.0,12.29,2015-04-01,0.0
15000.0,11.53,2015-04-01,0.0
14000.0,15.61,2015-04-01,0.0
16375.0,21.67,2015-04-01,0.0
20000.0,19.52,2015-04-01,0.0
25000.0,12.69,2015-04-01,0.0
35000.0,12.69,2015-04-01,0.0
35000.0,13.99,2015-04-01,0.0
6000.0,10.99,2015-04-01,0.0
20000.0,14.65,2015-04-01,0.0
10000.0,18.25,2015-04-01,0.0
10000.0,14.65,2015-04-01,0.0
35000.0,25.57,2015-04-01,0.0
24375.0,18.84,2015-04-01,0.0
5000.0,13.99,2015-04-01,0.0
30000.0,23.99,2015-04-01,0.0
6000.0,12.29,2015-04-01,1.0
10000.0,10.99,2015-04-01,0.0
20000.0,25.8,2015-04-01,0.0
15000.0,13.33,2015-04-01,0.0
12000.0,13.33,2015-04-01,0.0
12000.0,15.61,2015-04-01,0.0
5400.0,13.99,2015-04-01,0.0
16700.0,18.84,2015-04-01,0.0
7200.0,12.29,2015-04-01,1.0
25000.0,13.33,2015-04-01,0.0
6000.0,10.99,2015-04-01,1.0
15000.0,10.99,2015-04-01,0.0
14000.0,17.57,2015-04-01,0.0
17225.0,25.57,2015-04-01,0.0
20000.0,10.99,2015-04-01,0.0
30000.0,17.86,2015-04-01,1.0
15000.0,12.29,2015-04-01,0.0
30750.0,21.67,2015-04-01,0.0
11000.0,18.25,2015-04-01,0.0
20000.0,12.29,2015-04-01,1.0
10000.0,9.17,2015-04-01,1.0
12000.0,12.29,2015-04-01,0.0
7500.0,15.61,2015-04-01,1.0
8500.0,9.17,2015-04-01,0.0
15000.0,6.39,2015-04-01,1.0
12000.0,12.29,2015-04-01,0.0
7200.0,13.99,2015-04-01,0.0
10000.0,15.61,2015-04-01,1.0
18000.0,18.25,2015-04-01,0.0
8000.0,13.99,2015-04-01,1.0
8000.0,8.18,2015-04-01,0.0
15000.0,11.53,2015-04-01,0.0
16800.0,14.65,2015-04-01,1.0
19600.0,12.29,2015-04-01,0.0
3650.0,12.69,2015-04-01,0.0
17950.0,16.99,2015-04-01,0.0
7000.0,11.53,2015-04-01,0.0
24000.0,18.84,2015-04-01,0.0
15000.0,12.69,2015-04-01,1.0
13350.0,17.86,2015-04-01,0.0
21750.0,18.25,2015-04-01,0.0
24000.0,8.18,2015-04-01,0.0
30000.0,16.55,2015-04-01,0.0
13000.0,13.99,2015-04-01,0.0
22000.0,14.65,2015-04-01,1.0
7000.0,16.99,2015-04-01,0.0
14000.0,14.65,2015-04-01,0.0
16000.0,11.53,2015-04-01,0.0
11200.0,18.25,2015-04-01,0.0
15775.0,13.99,2015-04-01,0.0
7275.0,9.99,2015-04-01,0.0
20000.0,12.69,2015-04-01,0.0
24000.0,8.18,2015-04-01,0.0
20000.0,12.29,2015-04-01,0.0
33025.0,24.5,2015-04-01,0.0
7000.0,9.99,2015-04-01,0.0
8850.0,11.53,2015-04-01,0.0
20000.0,16.99,2015-04-01,0.0
24450.0,15.61,2015-04-01,0.0
10000.0,16.99,2015-04-01,0.0
13600.0,25.83,2015-04-01,0.0
20000.0,14.65,2015-04-01,0.0
35000.0,21.67,2015-04-01,0.0
30000.0,13.33,2015-04-01,1.0
17850.0,9.99,2015-04-01,1.0
14000.0,24.99,2015-04-01,0.0
4500.0,8.18,2015-04-01,1.0
15075.0,13.33,2015-04-01,0.0
7000.0,13.99,2015-04-01,0.0
8000.0,11.53,2015-04-01,0.0
10000.0,12.69,2015-04-01,1.0
28000.0,15.61,2015-04-01,0.0
15000.0,15.61,2015-04-01,1.0
20000.0,10.99,2015-04-01,0.0
10000.0,13.33,2015-04-01,0.0
12000.0,21.67,2015-04-01,1.0
11975.0,17.86,2015-04-01,0.0
25000.0,17.57,2015-04-01,0.0
6000.0,12.29,2015-04-01,1.0
14700.0,19.52,2015-04-01,0.0
30000.0,23.99,2015-04-01,0.0
30000.0,16.55,2015-04-01,1.0
24000.0,7.89,2015-04-01,0.0
8000.0,16.99,2015-04-01,0.0
16300.0,22.99,2015-04-01,1.0
34000.0,16.99,2015-04-01,0.0
18000.0,11.53,2015-04-01,0.0
7000.0,9.99,2015-04-01,1.0
15000.0,12.29,2015-04-01,0.0
9000.0,11.53,2015-04-01,1.0
22000.0,12.69,2015-04-01,0.0
8400.0,9.17,2015-04-01,0.0
5500.0,13.99,2015-04-01,0.0
14000.0,17.57,2015-04-01,0.0
18825.0,22.99,2015-04-01,0.0
7000.0,5.93,2015-04-01,1.0
15000.0,13.99,2015-04-01,0.0
14000.0,12.29,2015-04-01,0.0
8000.0,16.99,2015-04-01,0.0
17000.0,18.25,2015-04-01,0.0
10000.0,12.29,2015-04-01,0.0
15000.0,23.99,2015-04-01,0.0
13000.0,18.25,2015-04-01,0.0
20000.0,20.49,2015-04-01,0.0
5000.0,18.25,2015-04-01,0.0
18175.0,18.25,2015-04-01,1.0
12000.0,15.61,2015-04-01,0.0
10000.0,8.18,2015-04-01,1.0
10000.0,13.99,2015-04-01,0.0
35000.0,19.52,2015-04-01,0.0
13100.0,25.83,2015-04-01,0.0
11000.0,12.69,2015-04-01,0.0
11700.0,13.33,2015-04-01,0.0
16000.0,16.99,2015-04-01,0.0
32100.0,17.57,2015-04-01,0.0
25000.0,11.53,2015-04-01,1.0
8000.0,8.18,2015-04-01,1.0
21200.0,17.57,2015-04-01,0.0
18000.0,13.99,2015-04-01,1.0
15000.0,18.25,2015-04-01,0.0
4000.0,13.99,2015-04-01,0.0
16000.0,15.61,2015-04-01,0.0
7000.0,14.65,2015-04-01,0.0
16000.0,6.68,2015-04-01,0.0
12000.0,8.18,2015-04-01,0.0
30000.0,18.84,2015-04-01,0.0
9800.0,11.53,2015-04-01,1.0
4000.0,18.25,2015-04-01,0.0
10200.0,17.86,2015-04-01,0.0
11500.0,25.89,2015-04-01,0.0
28775.0,23.99,2015-04-01,0.0
20000.0,12.29,2015-04-01,0.0
17000.0,18.25,2015-04-01,1.0
10925.0,20.49,2015-04-01,0.0
24000.0,11.53,2015-04-01,0.0
16000.0,17.57,2015-04-01,0.0
35000.0,13.33,2015-04-01,0.0
15000.0,13.99,2015-04-01,0.0
8400.0,11.53,2015-04-01,1.0
30000.0,13.99,2015-04-01,0.0
9000.0,13.99,2015-04-01,0.0
12800.0,13.33,2015-04-01,1.0
6000.0,9.17,2015-04-01,0.0
14400.0,7.89,2015-04-01,0.0
11400.0,16.99,2015-04-01,0.0
8500.0,12.69,2015-04-01,0.0
8000.0,18.25,2015-04-01,0.0
11200.0,13.33,2015-04-01,1.0
25000.0,7.89,2015-04-01,0.0
25000.0,21.67,2015-04-01,0.0
2500.0,12.29,2015-04-01,0.0
8000.0,6.68,2015-04-01,0.0
28550.0,13.99,2015-04-01,0.0
8125.0,18.25,2015-04-01,0.0
8800.0,11.53,2015-04-01,0.0
30000.0,17.86,2015-04-01,0.0
24875.0,26.06,2015-04-01,0.0
10000.0,7.89,2015-04-01,0.0
15000.0,16.99,2015-04-01,1.0
6500.0,9.17,2015-04-01,1.0
6000.0,6.39,2015-04-01,0.0
2800.0,13.33,2015-04-01,0.0
25000.0,12.29,2015-04-01,1.0
24000.0,13.33,2015-04-01,0.0
28000.0,9.99,2015-04-01,1.0
12575.0,17.86,2015-04-01,1.0
30000.0,17.86,2015-04-01,0.0
9600.0,9.17,2015-04-01,1.0
16750.0,23.99,2015-04-01,0.0
7000.0,6.92,2015-04-01,1.0
15000.0,17.86,2015-04-01,1.0
25000.0,13.33,2015-04-01,1.0
15000.0,13.99,2015-04-01,0.0
25000.0,19.52,2015-04-01,1.0
10000.0,20.49,2015-04-01,0.0
14000.0,19.52,2015-04-01,0.0
9600.0,9.17,2015-04-01,0.0
9375.0,16.55,2015-04-01,0.0
30000.0,13.33,2015-04-01,0.0
12000.0,17.86,2015-04-01,0.0
15000.0,7.89,2015-04-01,1.0
5000.0,10.99,2015-04-01,0.0
7000.0,6.92,2015-04-01,0.0
1600.0,12.29,2015-04-01,0.0
15250.0,25.83,2015-04-01,0.0
6000.0,6.68,2015-04-01,0.0
6000.0,16.55,2015-04-01,0.0
20000.0,13.99,2015-04-01,0.0
15000.0,15.61,2015-04-01,0.0
2000.0,10.99,2015-04-01,1.0
24000.0,13.99,2015-04-01,0.0
20000.0,9.17,2015-04-01,0.0
21000.0,13.99,2015-04-01,0.0
14800.0,16.99,2015-04-01,0.0
9375.0,17.57,2015-04-01,0.0
10425.0,17.86,2015-04-01,0.0
10000.0,12.69,2015-04-01,0.0
24625.0,16.99,2015-04-01,0.0
18350.0,22.99,2015-04-01,0.0
28000.0,21.67,2015-04-01,0.0
25000.0,24.5,2015-04-01,0.0
24000.0,13.99,2015-04-01,0.0
9200.0,7.89,2015-04-01,0.0
13050.0,18.25,2015-04-01,0.0
13475.0,25.83,2015-04-01,0.0
35000.0,17.57,2015-04-01,0.0
20000.0,18.25,2015-04-01,0.0
16000.0,16.55,2015-04-01,0.0
8000.0,15.61,2015-04-01,0.0
20000.0,14.65,2015-04-01,1.0
20950.0,17.86,2015-04-01,0.0
4800.0,12.69,2015-04-01,0.0
16000.0,17.57,2015-04-01,0.0
16300.0,16.99,2015-04-01,0.0
12300.0,9.99,2015-04-01,1.0
17425.0,18.84,2015-04-01,0.0
26400.0,14.65,2015-04-01,0.0
25000.0,10.99,2015-04-01,1.0
12750.0,25.57,2015-04-01,0.0
16000.0,15.61,2015-04-01,1.0
17500.0,25.57,2015-04-01,0.0
21650.0,14.65,2015-04-01,1.0
20050.0,19.52,2015-04-01,0.0
24600.0,18.25,2015-04-01,1.0
13350.0,17.57,2015-04-01,0.0
13175.0,23.99,2015-04-01,1.0
13625.0,25.57,2015-04-01,1.0
23050.0,18.25,2015-04-01,0.0
20000.0,9.17,2015-04-01,1.0
11000.0,13.99,2015-04-01,0.0
14700.0,25.89,2015-04-01,0.0
16000.0,15.61,2015-04-01,0.0
35000.0,14.65,2015-04-01,1.0
20000.0,18.25,2015-04-01,1.0
30000.0,9.99,2015-04-01,0.0
35000.0,24.99,2015-04-01,0.0
10000.0,12.29,2015-04-01,0.0
18000.0,15.61,2015-04-01,0.0
15000.0,12.69,2015-04-01,1.0
3500.0,11.53,2015-04-01,1.0
13000.0,18.84,2015-04-01,0.0
10000.0,12.69,2015-04-01,0.0
14000.0,18.84,2015-04-01,0.0
6000.0,8.18,2015-04-01,0.0
19750.0,21.67,2015-04-01,0.0
11200.0,12.69,2015-04-01,0.0
24000.0,19.52,2015-04-01,0.0
19150.0,17.86,2015-04-01,0.0
8400.0,11.53,2015-04-01,0.0
15000.0,13.99,2015-04-01,1.0
10000.0,13.33,2015-04-01,0.0
16000.0,18.84,2015-04-01,0.0
30750.0,23.99,2015-04-01,0.0
10000.0,12.69,2015-04-01,0.0
12000.0,13.33,2015-04-01,0.0
14400.0,6.92,2015-04-01,0.0
5500.0,7.89,2015-04-01,1.0
16000.0,17.86,2015-04-01,1.0
16000.0,6.68,2015-04-01,0.0
9175.0,13.33,2015-04-01,0.0
14000.0,13.99,2015-04-01,0.0
35000.0,18.84,2015-04-01,1.0
35000.0,16.99,2015-04-01,0.0
10000.0,12.29,2015-04-01,0.0
10000.0,14.65,2015-04-01,0.0
15000.0,20.49,2015-04-01,0.0
35000.0,13.99,2015-04-01,0.0
10800.0,16.99,2015-04-01,0.0
18675.0,17.57,2015-04-01,0.0
10150.0,16.99,2015-04-01,0.0
10300.0,13.99,2015-04-01,1.0
12000.0,6.92,2015-04-01,1.0
20000.0,11.53,2015-04-01,1.0
14125.0,16.55,2015-04-01,0.0
10500.0,8.18,2015-04-01,1.0
15000.0,6.92,2015-04-01,1.0
19200.0,7.89,2015-04-01,0.0
15000.0,18.25,2015-04-01,1.0
17675.0,20.49,2015-04-01,0.0
16200.0,16.55,2015-04-01,0.0
20000.0,24.5,2015-04-01,0.0
15000.0,12.69,2015-04-01,0.0
24000.0,10.99,2015-04-01,1.0
22950.0,24.5,2015-04-01,0.0
16000.0,16.99,2015-04-01,0.0
16000.0,15.61,2015-04-01,0.0
24500.0,12.29,2015-04-01,0.0
15000.0,15.61,2015-04-01,0.0
30100.0,21.67,2015-04-01,0.0
20000.0,19.52,2015-04-01,0.0
20625.0,20.49,2015-04-01,0.0
21000.0,20.49,2015-04-01,1.0
10000.0,11.53,2015-04-01,0.0
10325.0,11.53,2015-04-01,0.0
12600.0,13.33,2015-04-01,0.0
12000.0,13.33,2015-04-01,1.0
3000.0,8.18,2015-04-01,0.0
20000.0,18.84,2015-04-01,1.0
21525.0,19.52,2015-04-01,0.0
16000.0,13.99,2015-04-01,1.0
7200.0,5.93,2015-04-01,0.0
20000.0,25.8,2015-04-01,0.0
10800.0,9.99,2015-04-01,0.0
25850.0,24.5,2015-04-01,0.0
35000.0,12.29,2015-04-01,1.0
10000.0,13.99,2015-04-01,1.0
6000.0,12.29,2015-04-01,0.0
4500.0,13.33,2015-04-01,0.0
9000.0,11.53,2015-04-01,0.0
7975.0,21.67,2015-04-01,0.0
18000.0,17.86,2015-04-01,0.0
12000.0,12.29,2015-04-01,0.0
12000.0,14.65,2015-04-01,0.0
13475.0,21.67,2015-04-01,0.0
30000.0,14.65,2015-04-01,1.0
10375.0,14.65,2015-04-01,0.0
24000.0,13.33,2015-04-01,0.0
6400.0,7.89,2015-04-01,1.0
25000.0,13.99,2015-04-01,0.0
10375.0,17.86,2015-04-01,0.0
35000.0,16.55,2015-04-01,0.0
2100.0,13.33,2015-04-01,0.0
24000.0,6.92,2015-04-01,1.0
20000.0,7.89,2015-04-01,0.0
20000.0,7.89,2015-04-01,1.0
4800.0,13.99,2015-04-01,0.0
12800.0,13.33,2015-04-01,0.0
5600.0,14.65,2015-04-01,1.0
10000.0,12.29,2015-04-01,0.0
11550.0,17.86,2015-04-01,0.0
22950.0,19.52,2015-04-01,0.0
9700.0,13.99,2015-04-01,1.0
20000.0,21.67,2015-04-01,0.0
16375.0,18.25,2015-04-01,0.0
4000.0,13.33,2015-04-01,0.0
12750.0,10.99,2015-04-01,1.0
27525.0,16.55,2015-04-01,0.0
16500.0,13.33,2015-04-01,0.0
19950.0,16.55,2015-04-01,0.0
29575.0,25.99,2015-04-01,0.0
12000.0,11.53,2015-04-01,0.0
14350.0,18.84,2015-04-01,0.0
14000.0,9.17,2015-04-01,1.0
13625.0,25.57,2015-04-01,0.0
15000.0,16.55,2015-04-01,1.0
12000.0,23.99,2015-04-01,0.0
3000.0,13.33,2015-04-01,1.0
5000.0,11.53,2015-04-01,0.0
18500.0,20.49,2015-04-01,0.0
13000.0,16.55,2015-04-01,0.0
19050.0,21.67,2015-04-01,0.0
12000.0,11.53,2015-04-01,0.0
20000.0,12.29,2015-04-01,0.0
16625.0,13.33,2015-04-01,0.0
16000.0,13.33,2015-04-01,0.0
9500.0,16.99,2015-04-01,0.0
8800.0,12.29,2015-04-01,0.0
12000.0,13.99,2015-04-01,0.0
16150.0,24.99,2015-04-01,1.0
29000.0,16.55,2015-04-01,0.0
17000.0,7.89,2015-04-01,0.0
5975.0,7.89,2015-04-01,1.0
28575.0,21.67,2015-04-01,0.0
20000.0,12.29,2015-04-01,0.0
35000.0,13.33,2015-04-01,0.0
14000.0,15.61,2015-04-01,0.0
8950.0,16.55,2015-04-01,0.0
15000.0,20.49,2015-04-01,0.0
19200.0,10.99,2015-04-01,1.0
11000.0,13.33,2015-04-01,0.0
11550.0,17.57,2015-04-01,0.0
10000.0,9.99,2015-04-01,0.0
21000.0,18.25,2015-04-01,0.0
8000.0,11.53,2015-04-01,0.0
20000.0,13.99,2015-04-01,1.0
2875.0,17.86,2015-04-01,1.0
20000.0,16.99,2015-04-01,1.0
24000.0,6.39,2015-04-01,0.0
25000.0,10.99,2015-04-01,0.0
15000.0,8.18,2015-04-01,0.0
10000.0,12.29,2015-04-01,0.0
27200.0,21.67,2015-04-01,0.0
15000.0,17.57,2015-04-01,0.0
35000.0,17.86,2015-04-01,0.0
20050.0,19.52,2015-04-01,0.0
9000.0,13.99,2015-04-01,0.0
18000.0,15.61,2015-04-01,0.0
15000.0,14.65,2015-04-01,0.0
7000.0,11.53,2015-04-01,0.0
12500.0,17.86,2015-04-01,0.0
16000.0,15.61,2015-04-01,0.0
10000.0,11.53,2015-04-01,0.0
5000.0,9.99,2015-04-01,0.0
13600.0,13.33,2015-04-01,0.0
16750.0,24.99,2015-04-01,0.0
12000.0,6.68,2015-04-01,1.0
31450.0,24.5,2015-04-01,0.0
12000.0,12.69,2015-04-01,1.0
6000.0,13.99,2015-04-01,0.0
16000.0,13.33,2015-04-01,1.0
13750.0,24.99,2015-04-01,0.0
35000.0,13.33,2015-04-01,0.0
25000.0,15.61,2015-04-01,0.0
9000.0,13.33,2015-04-01,0.0
10000.0,7.89,2015-04-01,1.0
11200.0,10.99,2015-04-01,0.0
35000.0,15.61,2015-04-01,1.0
24000.0,13.33,2015-04-01,1.0
12450.0,17.57,2015-04-01,0.0
4000.0,13.33,2015-04-01,1.0
13000.0,11.53,2015-04-01,1.0
21000.0,20.49,2015-04-01,0.0
25200.0,21.67,2015-04-01,0.0
22875.0,24.99,2015-04-01,0.0
13750.0,6.92,2015-04-01,1.0
29975.0,8.18,2015-04-01,1.0
29550.0,13.99,2015-04-01,1.0
13575.0,18.84,2015-04-01,0.0
10000.0,12.69,2015-04-01,0.0
10150.0,13.99,2015-04-01,1.0
24000.0,13.33,2015-04-01,1.0
12000.0,15.61,2015-04-01,0.0
14400.0,10.99,2015-04-01,0.0
15000.0,9.17,2015-04-01,1.0
25000.0,13.99,2015-04-01,0.0
20875.0,15.61,2015-04-01,1.0
20000.0,14.65,2015-04-01,1.0
18000.0,22.99,2015-04-01,0.0
19225.0,17.57,2015-04-01,0.0
13200.0,9.17,2015-04-01,0.0
6000.0,12.29,2015-04-01,1.0
14775.0,24.5,2015-04-01,0.0
24000.0,8.18,2015-04-01,0.0
35000.0,16.99,2015-04-01,1.0
16475.0,19.52,2015-04-01,0.0
10000.0,8.18,2015-04-01,1.0
12000.0,20.49,2015-04-01,0.0
12100.0,18.84,2015-04-01,1.0
20000.0,13.33,2015-04-01,0.0
12000.0,6.68,2015-04-01,1.0
14975.0,25.57,2015-04-01,0.0
6600.0,16.99,2015-04-01,0.0
12000.0,12.69,2015-04-01,0.0
13100.0,17.86,2015-04-01,0.0
12000.0,17.57,2015-04-01,0.0
14000.0,7.89,2015-04-01,1.0
20000.0,11.53,2015-04-01,0.0
5000.0,14.65,2015-04-01,0.0
8000.0,12.69,2015-04-01,0.0
9625.0,20.49,2015-04-01,0.0
3000.0,8.18,2015-04-01,0.0
30000.0,13.33,2015-04-01,1.0
6200.0,24.5,2015-04-01,0.0
17875.0,17.86,2015-04-01,0.0
18000.0,18.25,2015-04-01,0.0
18000.0,11.53,2015-04-01,0.0
15625.0,23.99,2015-04-01,0.0
6000.0,12.29,2015-04-01,0.0
20000.0,16.55,2015-04-01,0.0
8400.0,6.39,2015-04-01,1.0
16000.0,13.33,2015-04-01,0.0
17000.0,13.99,2015-04-01,0.0
12075.0,17.57,2015-04-01,1.0
8000.0,6.68,2015-04-01,0.0
35000.0,16.99,2015-04-01,0.0
20000.0,11.53,2015-04-01,1.0
4800.0,15.61,2015-04-01,1.0
24250.0,6.68,2015-04-01,1.0
8000.0,13.33,2015-04-01,0.0
21725.0,21.67,2015-04-01,0.0
22000.0,13.99,2015-04-01,0.0
28000.0,15.61,2015-04-01,0.0
28000.0,11.53,2015-04-01,0.0
27000.0,18.84,2015-04-01,0.0
17275.0,16.55,2015-04-01,0.0
12000.0,13.99,2015-04-01,0.0
22400.0,22.99,2015-04-01,1.0
14500.0,24.5,2015-04-01,0.0
10875.0,25.8,2015-04-01,0.0
20000.0,6.92,2015-04-01,1.0
3000.0,9.99,2015-04-01,1.0
10000.0,6.68,2015-04-01,0.0
25200.0,6.39,2015-04-01,1.0
15000.0,15.61,2015-04-01,0.0
35000.0,20.49,2015-04-01,0.0
15000.0,17.57,2015-04-01,0.0
6500.0,15.61,2015-04-01,0.0
8400.0,6.68,2015-04-01,0.0
25000.0,10.99,2015-04-01,0.0
20000.0,7.89,2015-04-01,0.0
20000.0,13.33,2015-04-01,0.0
15000.0,5.93,2015-04-01,1.0
17700.0,15.61,2015-04-01,0.0
22675.0,12.69,2015-04-01,0.0
10000.0,9.99,2015-04-01,1.0
18000.0,13.99,2015-04-01,0.0
35000.0,15.61,2015-04-01,0.0
15000.0,15.61,2015-04-01,0.0
10400.0,17.57,2015-04-01,0.0
12825.0,17.57,2015-04-01,0.0
13200.0,16.99,2015-04-01,0.0
15175.0,19.52,2015-04-01,0.0
4200.0,13.33,2015-04-01,0.0
21000.0,12.29,2015-04-01,0.0
28000.0,8.18,2015-04-01,0.0
17000.0,15.61,2015-04-01,0.0
10000.0,9.17,2015-04-01,0.0
10000.0,6.92,2015-04-01,0.0
15000.0,6.92,2015-04-01,1.0
12000.0,12.29,2015-04-01,0.0
15000.0,13.99,2015-04-01,1.0
16850.0,23.99,2015-04-01,0.0
3000.0,13.99,2015-04-01,1.0
35000.0,13.33,2015-04-01,0.0
10000.0,6.68,2015-04-01,1.0
8000.0,13.33,2015-04-01,0.0
35000.0,25.8,2015-04-01,0.0
12000.0,17.86,2015-04-01,0.0
12500.0,13.33,2015-04-01,0.0
8125.0,6.92,2015-04-01,1.0
12950.0,17.57,2015-04-01,0.0
10800.0,20.49,2015-04-01,1.0
30225.0,20.49,2015-04-01,0.0
24000.0,7.89,2015-04-01,0.0
8800.0,18.25,2015-04-01,0.0
20000.0,12.29,2015-04-01,0.0
28250.0,18.25,2015-04-01,1.0
16000.0,20.49,2015-04-01,0.0
12000.0,20.49,2015-04-01,0.0
20150.0,16.99,2015-04-01,0.0
15000.0,11.53,2015-04-01,0.0
10000.0,12.29,2015-04-01,0.0
15000.0,9.17,2015-04-01,1.0
24000.0,18.25,2015-04-01,1.0
12725.0,18.84,2015-04-01,0.0
25000.0,10.99,2015-04-01,1.0
5000.0,15.61,2015-04-01,1.0
9500.0,8.18,2015-04-01,1.0
28000.0,16.55,2015-04-01,1.0
6000.0,6.92,2015-04-01,1.0
19600.0,13.99,2015-04-01,1.0
12000.0,9.99,2015-04-01,0.0
16775.0,18.25,2015-04-01,0.0
30000.0,19.52,2015-04-01,0.0
35000.0,16.99,2015-04-01,1.0
12000.0,7.89,2015-04-01,0.0
3500.0,13.99,2015-04-01,1.0
18000.0,9.17,2015-04-01,1.0
16325.0,15.61,2015-04-01,0.0
5000.0,12.29,2015-04-01,1.0
35000.0,13.99,2015-04-01,1.0
12000.0,21.67,2015-04-01,1.0
24000.0,12.29,2015-04-01,1.0
24000.0,8.18,2015-04-01,0.0
6000.0,6.92,2015-04-01,0.0
14000.0,12.69,2015-04-01,0.0
10200.0,11.53,2015-04-01,1.0
12000.0,12.29,2015-04-01,0.0
16950.0,19.52,2015-04-01,0.0
10000.0,14.65,2015-04-01,1.0
20000.0,13.33,2015-04-01,1.0
16000.0,20.49,2015-04-01,0.0
8100.0,9.99,2015-04-01,1.0
10000.0,16.99,2015-04-01,0.0
17175.0,16.99,2015-04-01,0.0
18000.0,6.68,2015-04-01,1.0
7675.0,13.99,2015-04-01,1.0
10000.0,12.29,2015-04-01,0.0
17000.0,15.61,2015-04-01,1.0
7000.0,9.17,2015-04-01,0.0
24000.0,19.52,2015-04-01,1.0
18000.0,10.99,2015-04-01,0.0
10000.0,7.89,2015-04-01,1.0
11550.0,16.99,2015-04-01,0.0
12300.0,22.99,2015-04-01,0.0
8000.0,12.69,2015-04-01,1.0
5600.0,11.53,2015-04-01,0.0
11400.0,13.99,2015-04-01,1.0
15000.0,17.86,2015-04-01,0.0
15000.0,14.65,2015-04-01,0.0
15000.0,12.29,2015-04-01,0.0
12575.0,15.61,2015-04-01,0.0
20000.0,12.69,2015-04-01,0.0
21000.0,13.33,2015-04-01,1.0
17000.0,12.29,2015-04-01,1.0
15400.0,18.84,2015-04-01,1.0
15975.0,21.67,2015-04-01,0.0
16000.0,13.99,2015-04-01,0.0
20000.0,8.18,2015-04-01,0.0
6000.0,14.65,2015-04-01,0.0
8000.0,12.29,2015-04-01,1.0
8000.0,15.61,2015-04-01,0.0
12000.0,10.99,2015-04-01,0.0
22875.0,10.99,2015-04-01,0.0
10000.0,12.69,2015-04-01,0.0
15000.0,12.69,2015-04-01,0.0
24000.0,13.33,2015-04-01,0.0
17975.0,17.57,2015-04-01,0.0
8000.0,12.29,2015-04-01,0.0
12000.0,6.39,2015-04-01,1.0
15000.0,16.55,2015-04-01,0.0
19200.0,18.25,2015-04-01,0.0
5000.0,12.29,2015-04-01,0.0
35000.0,16.55,2015-04-01,0.0
12000.0,7.89,2015-04-01,1.0
12000.0,15.61,2015-04-01,0.0
27575.0,17.86,2015-04-01,0.0
23975.0,17.86,2015-04-01,0.0
15000.0,24.99,2015-04-01,0.0
4325.0,16.55,2015-04-01,0.0
18075.0,15.61,2015-04-01,0.0
10000.0,12.29,2015-04-01,0.0
9000.0,14.65,2015-04-01,1.0
14000.0,12.29,2015-04-01,0.0
17325.0,12.29,2015-04-01,0.0
35000.0,23.99,2015-04-01,0.0
3000.0,7.89,2015-04-01,0.0
19375.0,16.99,2015-04-01,0.0
21000.0,17.57,2015-04-01,0.0
12000.0,7.89,2015-04-01,0.0
15000.0,17.57,2015-04-01,1.0
12000.0,17.86,2015-04-01,0.0
24000.0,12.69,2015-04-01,0.0
8950.0,17.86,2015-04-01,1.0
15000.0,8.18,2015-04-01,1.0
8000.0,7.89,2015-04-01,1.0
10000.0,12.69,2015-04-01,1.0
20000.0,12.29,2015-04-01,0.0
12000.0,17.86,2015-04-01,0.0
9975.0,15.61,2015-04-01,1.0
30000.0,18.84,2015-04-01,0.0
7500.0,6.39,2015-04-01,1.0
10050.0,16.55,2015-04-01,0.0
25150.0,21.67,2015-04-01,0.0
20000.0,6.68,2015-04-01,0.0
8000.0,15.61,2015-04-01,0.0
20000.0,19.52,2015-04-01,0.0
20000.0,10.99,2015-04-01,1.0
5000.0,16.99,2015-04-01,0.0
6000.0,9.17,2015-04-01,1.0
24000.0,6.92,2015-04-01,1.0
14150.0,16.99,2015-04-01,0.0
15000.0,16.55,2015-04-01,0.0
15000.0,13.99,2015-04-01,0.0
7700.0,14.65,2015-04-01,0.0
11425.0,9.99,2015-04-01,0.0
21000.0,15.61,2015-04-01,0.0
4500.0,15.61,2015-04-01,1.0
10000.0,6.92,2015-04-01,0.0
11000.0,14.65,2015-04-01,1.0
8000.0,12.69,2015-04-01,1.0
16000.0,7.89,2015-04-01,0.0
28000.0,17.57,2015-04-01,1.0
10500.0,13.33,2015-04-01,0.0
19200.0,19.52,2015-04-01,0.0
24000.0,12.29,2015-04-01,0.0
20000.0,13.99,2015-04-01,0.0
14000.0,21.67,2015-04-01,1.0
27575.0,20.49,2015-04-01,0.0
5000.0,7.89,2015-04-01,1.0
10000.0,8.18,2015-04-01,1.0
10000.0,13.33,2015-04-01,1.0
35000.0,15.61,2015-04-01,0.0
16700.0,16.55,2015-04-01,0.0
15350.0,18.84,2015-04-01,1.0
11000.0,14.65,2015-04-01,1.0
2100.0,15.61,2015-04-01,1.0
10000.0,11.53,2015-04-01,0.0
12000.0,13.99,2015-04-01,0.0
20000.0,12.29,2015-04-01,1.0
6000.0,8.18,2015-04-01,1.0
12000.0,12.69,2015-04-01,0.0
24000.0,16.55,2015-04-01,1.0
23900.0,14.65,2015-04-01,1.0
17850.0,18.84,2015-04-01,1.0
14000.0,6.92,2015-04-01,1.0
15000.0,16.55,2015-04-01,1.0
